st_code,cfra_code,major_head,year,vol,amt
11,220500103,2205,2006,3,113.76
21,224502112,2245,2006,3,113.79
9,205901053,2059,2005,3,113.82
29,345402203,3454,2005,2,113.84
33,285100800,2851,2005,2,113.84
34,271103800,2711,2006,2,113.96
34,221502105,2215,2005,3,114
10,305500001,3055,2006,2,114
24,221100800,2211,2005,3,114
21,240400191,2404,2006,2,114.01
6,205500113,2055,2006,3,114.02
18,220202105,2202,2005,3,114.04
27,240500102,2405,2006,2,114.06
11,240100800,2401,2005,2,114.12
14,220400102,2204,2006,3,114.2
19,240500103,2405,2005,2,114.27
23,201500106,2015,2005,3,114.3
28,221001109,2210,2006,3,114.31
18,221680103,2216,2006,3,114.32
7,203900104,2039,2005,3,114.33
24,223002001,2230,2005,3,114.33
1,204903109,2049,2005,3,114.43
6,242500277,2425,2006,2,114.44
15,223002101,2230,2005,3,114.44
2,221003104,2210,2006,3,114.49
11,220201107,2202,2006,3,114.52
12,240200103,2402,2006,2,114.56
27,221006113,2210,2005,3,114.59
17,240400191,2404,2006,2,114.59
28,270202789,2702,2005,2,114.6
8,220280796,2202,2006,3,114.6
19,305101800,3051,2005,2,114.61
11,305480052,3054,2005,2,114.64
16,240300103,2403,2005,2,114.64
6,221080800,2210,2005,3,114.65
24,242500003,2425,2005,2,114.66
24,220500800,2205,2005,3,114.71
30,240100103,2401,2005,2,114.73
19,223501800,2235,2006,3,114.73
13,201500103,2015,2005,3,114.76
3,201203090,2012,2006,3,114.79
33,240500109,2405,2005,2,114.79
27,280180003,2801,2005,2,114.9
13,201203090,2012,2005,3,114.91
8,220205102,2202,2005,3,114.94
28,240100112,2401,2006,2,114.95
34,241501789,2415,2005,2,115
29,345402203,3454,2006,2,115
32,220201191,2202,2006,3,115
20,201300101,2013,2005,3,115.02
15,205980105,2059,2005,3,115.09
6,251500003,2515,2006,2,115.15
19,205800101,2058,2006,3,115.15
13,240200101,2402,2005,2,115.17
5,240300796,2403,2006,2,115.18
13,255200102,2552,2005,2,115.22
21,270500796,2705,2005,2,115.23
24,223502104,2235,2006,3,115.3
20,345401001,3454,2005,2,115.3
8,222501796,2225,2005,3,115.3
28,201300108,2013,2005,3,115.34
9,201500105,2015,2005,3,115.35
18,220300001,2203,2006,3,115.36
13,221100103,2211,2005,3,115.37
9,220280001,2202,2006,3,115.39
7,220300800,2203,2006,3,115.4
15,242500190,2425,2005,2,115.43
18,220202104,2202,2006,3,115.5
15,205980105,2059,2006,3,115.5
22,250106789,2501,2005,2,115.53
17,220500105,2205,2005,3,115.59
27,223001004,2230,2005,3,115.61
30,201300800,2013,2006,3,115.62
12,240100104,2401,2005,2,115.71
17,250104105,2501,2005,2,115.71
14,240200101,2402,2006,2,115.72
40,221080004,2210,2005,3,115.73
1,270201102,2702,2005,2,115.73
32,343503102,3435,2005,2,115.85
29,205800001,2058,2006,3,115.89
19,222502794,2225,2005,3,115.89
28,222580001,2225,2005,3,115.93
6,285100103,2851,2005,2,115.93
21,240601003,2406,2006,2,115.95
13,220400800,2204,2006,3,115.97
21,221705796,2217,2005,3,115.97
14,343504104,3435,2005,2,116
8,347500106,3475,2005,2,116
40,223001105,2230,2006,3,116.08
21,221501003,2215,2006,3,116.08
18,221003800,2210,2005,3,116.09
19,220201053,2202,2005,3,116.1
40,204902207,2049,2005,3,116.11
6,222503800,2225,2006,3,116.11
14,223501200,2235,2005,3,116.11
40,240602798,2406,2006,2,116.2
29,202900103,2029,2006,3,116.21
11,205300094,2053,2005,3,116.26
10,223001102,2230,2005,3,116.28
24,257501288,2575,2006,2,116.33
17,240100111,2401,2006,2,116.34
7,204100001,2041,2005,3,116.4
10,205600001,2056,2006,3,116.46
15,223002101,2230,2006,3,116.46
18,345600800,3456,2005,2,116.5
16,240100112,2401,2005,2,116.56
5,205300101,2053,2006,3,116.56
11,345402800,3454,2006,2,116.58
32,240100110,2401,2006,2,116.59
2,203002101,2030,2005,3,116.64
40,345201103,3452,2005,2,116.68
40,305480001,3054,2005,2,116.68
17,201300108,2013,2005,3,116.69
13,222060101,2220,2005,3,116.74
23,242500796,2425,2005,2,116.8
20,240300113,2403,2005,2,116.82
2,220400800,2204,2006,3,116.84
13,255200119,2552,2005,2,116.91
17,201400114,2014,2005,3,116.93
2,204901124,2049,2005,3,116.96
10,285100003,2851,2006,2,116.99
21,221780191,2217,2006,3,117
8,270180003,2701,2005,2,117
8,223680001,2236,2005,3,117.07
2,204500103,2045,2006,3,117.16
10,220400101,2204,2006,3,117.19
8,221001104,2210,2005,3,117.19
22,305480052,3054,2005,2,117.21
22,223002796,2230,2005,3,117.31
23,240500789,2405,2006,2,117.31
17,285100003,2851,2005,2,117.31
9,223560105,2235,2006,3,117.34
21,220202001,2202,2005,3,117.35
16,240100108,2401,2005,2,117.39
33,305600104,3056,2005,2,117.43
10,222001001,2220,2006,3,117.48
18,223602800,2236,2006,3,117.5
16,240601102,2406,2005,2,117.52
2,281001103,2810,2005,2,117.56
33,221006112,2210,2006,3,117.57
19,345100101,3451,2005,2,117.58
32,205500113,2055,2005,3,117.6
34,345402001,3454,2005,2,117.61
11,280101101,2801,2006,2,117.62
7,270280001,2702,2006,2,117.64
29,240300102,2403,2005,2,117.64
7,251500102,2515,2006,2,117.66
22,223002789,2230,2006,3,117.67
5,205300101,2053,2005,3,117.67
40,221001108,2210,2006,3,117.68
12,250101101,2501,2005,2,117.75
30,201500103,2015,2006,3,117.76
23,240200796,2402,2006,2,117.78
18,201500105,2015,2006,3,117.82
20,345201796,3452,2005,2,117.89
21,223602001,2236,2006,3,117.93
10,285208201,2852,2006,2,117.94
22,221780191,2217,2005,3,117.97
40,281003800,2810,2005,2,118
12,240100107,2401,2005,2,118
24,205500800,2055,2005,3,118.09
6,221080800,2210,2006,3,118.14
29,201300101,2013,2005,3,118.17
10,205200099,2052,2005,3,118.2
19,305101800,3051,2006,2,118.23
33,240300103,2403,2006,2,118.25
21,201500800,2015,2005,3,118.27
12,221005105,2210,2006,3,118.31
27,222060102,2220,2005,3,118.31
20,251500101,2515,2005,2,118.33
34,221701191,2217,2006,3,118.38
14,222502277,2225,2006,3,118.39
8,224502113,2245,2005,3,118.44
28,270500103,2705,2006,2,118.45
12,205100102,2051,2005,3,118.47
9,270105101,2701,2005,2,118.47
5,222060800,2220,2005,3,118.48
24,221100104,2211,2006,3,118.49
14,347500106,3475,2006,2,118.52
22,223502789,2235,2005,3,118.54
17,250101001,2501,2005,2,118.55
40,204903117,2049,2005,3,118.62
16,347500106,3475,2005,2,118.66
40,201500105,2015,2006,3,118.67
30,207101111,2071,2005,3,118.7
9,240100800,2401,2006,2,118.74
18,345201102,3452,2006,2,118.79
33,220300800,2203,2005,3,118.79
21,220500107,2205,2006,3,118.84
9,205600800,2056,2006,3,118.86
9,222060800,2220,2005,3,118.89
18,221080004,2210,2006,3,118.95
14,222502277,2225,2005,3,118.99
34,221602104,2216,2006,3,119
27,204904102,2049,2006,3,119.03
29,305401052,3054,2005,2,119.04
13,221501800,2215,2006,3,119.07
17,220202001,2202,2006,3,119.1
1,220280003,2202,2005,3,119.14
10,221004102,2210,2006,3,119.15
24,222503282,2225,2006,3,119.15
8,201500108,2015,2005,3,119.16
22,201300800,2013,2005,3,119.2
17,205100102,2051,2005,3,119.21
30,220500103,2205,2006,3,119.27
28,271101800,2711,2006,2,119.36
17,240200109,2402,2006,2,119.36
9,223502001,2235,2005,3,119.43
6,305480052,3054,2006,2,119.45
11,204904103,2049,2006,3,119.45
40,201500110,2015,2006,3,119.48
8,220205102,2202,2006,3,119.49
16,207000003,2070,2006,3,119.49
30,220205800,2202,2006,3,119.51
8,240300113,2403,2006,2,119.54
17,201400108,2014,2006,3,119.55
9,205600800,2056,2005,3,119.64
14,347500106,3475,2005,2,119.66
6,201102101,2011,2005,3,119.67
2,222060102,2220,2006,3,119.67
40,345500800,3455,2006,2,119.7
18,221005102,2210,2005,3,119.71
19,220500101,2205,2005,3,119.72
5,222060106,2220,2005,3,119.79
15,250600001,2506,2005,2,119.86
34,223502001,2235,2006,3,119.89
6,220500103,2205,2006,3,119.93
20,223502101,2235,2005,3,119.95
15,220203001,2202,2006,3,119.99
10,220202107,2202,2005,3,120
22,221704191,2217,2006,3,120
2,281060796,2810,2006,2,120
17,240100115,2401,2005,2,120
3,220204200,2202,2006,3,120
3,220204200,2202,2005,3,120
19,281060800,2810,2006,2,120
10,201500103,2015,2005,3,120.02
12,202900103,2029,2005,3,120.03
8,270164101,2701,2005,2,120.03
27,201203090,2012,2005,3,120.04
34,221701191,2217,2005,3,120.05
32,222501793,2225,2006,3,120.08
13,205300800,2053,2006,3,120.16
29,220203109,2202,2005,3,120.17
9,270013101,2700,2005,2,120.21
18,305600003,3056,2005,2,120.25
14,345280001,3452,2006,2,120.26
19,220205102,2202,2005,3,120.3
10,243501102,2435,2005,2,120.32
10,204100001,2041,2006,3,120.35
20,204000001,2040,2005,3,120.35
40,201300101,2013,2005,3,120.37
8,347500106,3475,2006,2,120.37
18,305600101,3056,2006,2,120.39
13,240601800,2406,2005,2,120.43
20,201203090,2012,2006,3,120.46
18,240100104,2401,2005,2,120.47
30,207000107,2070,2005,3,120.59
6,207101111,2071,2006,3,120.61
40,204902223,2049,2006,3,120.62
27,222060102,2220,2006,3,120.62
40,342560001,3425,2005,2,120.63
40,201500110,2015,2005,3,120.66
40,220203001,2202,2005,3,120.67
24,270201800,2702,2006,2,120.74
8,222503800,2225,2006,3,120.75
19,270104105,2701,2005,2,120.75
23,201300102,2013,2005,3,120.77
1,222501800,2225,2006,3,120.79
17,220280800,2202,2006,3,120.8
19,345201800,3452,2005,2,120.89
20,205600102,2056,2005,3,120.9
29,242500277,2425,2006,2,120.91
8,345402201,3454,2006,2,120.95
28,221001109,2210,2005,3,120.97
40,270280196,2702,2006,2,121
8,223502190,2235,2006,3,121
18,220400001,2204,2006,3,121.02
11,205300094,2053,2006,3,121.05
12,240500800,2405,2005,2,121.08
9,222060103,2220,2005,3,121.09
5,221003800,2210,2005,3,121.12
14,221080800,2210,2005,3,121.14
1,223502800,2235,2005,3,121.21
9,220280004,2202,2005,3,121.27
29,221100104,2211,2005,3,121.31
18,221004102,2210,2006,3,121.35
24,201400800,2014,2006,3,121.45
9,241580277,2415,2005,2,121.45
27,221006003,2210,2006,3,121.54
3,205600102,2056,2005,3,121.55
8,240300109,2403,2005,2,121.59
18,347500201,3475,2006,2,121.63
29,220202105,2202,2005,3,121.63
19,221680800,2216,2005,3,121.64
34,285100789,2851,2005,2,121.65
12,345280800,3452,2006,2,121.65
17,204904105,2049,2006,3,121.66
2,223560104,2235,2005,3,121.69
9,270108101,2701,2005,2,121.74
7,251500102,2515,2005,2,121.86
6,221006003,2210,2005,3,121.9
15,240300105,2403,2005,2,121.91
17,201400114,2014,2006,3,121.93
17,240300107,2403,2005,2,122.01
33,305600104,3056,2006,2,122.03
9,240602111,2406,2006,2,122.08
10,224580001,2245,2006,3,122.1
19,305480052,3054,2006,2,122.1
16,205100102,2051,2005,3,122.11
7,285100103,2851,2005,2,122.15
14,345402201,3454,2005,2,122.15
15,202900103,2029,2006,3,122.15
13,221780001,2217,2005,3,122.19
33,288501101,2885,2006,2,122.21
15,345280001,3452,2006,2,122.23
22,270006101,2700,2005,2,122.29
8,223001001,2230,2005,3,122.37
2,342560001,3425,2005,2,122.38
29,223001001,2230,2006,3,122.44
24,224501103,2245,2005,3,122.45
22,205300800,2053,2005,3,122.48
14,221080004,2210,2006,3,122.52
3,207000106,2070,2005,3,122.52
19,222060106,2220,2005,3,122.54
6,221100102,2211,2006,3,122.56
34,285100789,2851,2006,2,122.57
1,271101103,2711,2005,2,122.57
12,223602101,2236,2005,3,122.6
23,201300102,2013,2006,3,122.65
13,204000001,2040,2006,3,122.65
33,251500003,2515,2005,2,122.83
24,220400101,2204,2006,3,122.84
17,205500003,2055,2006,3,122.85
11,285100105,2851,2006,2,122.85
7,220203112,2202,2006,3,122.87
3,205600102,2056,2006,3,122.9
2,221704193,2217,2006,3,122.92
10,305403052,3054,2006,2,122.93
40,305480001,3054,2006,2,122.97
40,223001800,2230,2005,3,123
5,240100109,2401,2006,2,123.02
14,240500800,2405,2006,2,123.14
33,240100105,2401,2006,2,123.18
17,205500800,2055,2005,3,123.2
33,221002101,2210,2005,3,123.24
28,240100112,2401,2005,2,123.25
17,205500003,2055,2005,3,123.26
13,221005105,2210,2005,3,123.26
9,220203800,2202,2006,3,123.42
8,285100103,2851,2005,2,123.45
40,281001004,2810,2006,2,123.47
32,220300108,2203,2005,3,123.48
5,220500001,2205,2006,3,123.49
15,205980004,2059,2006,3,123.5
22,221100102,2211,2006,3,123.59
13,240500109,2405,2006,2,123.61
21,221004796,2210,2005,3,123.63
9,223502105,2235,2005,3,123.63
20,201300800,2013,2005,3,123.7
17,204000001,2040,2006,3,123.71
29,223001001,2230,2005,3,123.74
20,285302796,2853,2006,2,123.75
19,207000105,2070,2006,3,123.85
14,285208600,2852,2006,2,123.86
1,240300103,2403,2006,2,123.89
28,305600104,3056,2005,2,123.92
21,220500001,2205,2005,3,123.97
40,221602192,2216,2005,3,124
20,220202800,2202,2005,3,124
15,207000003,2070,2006,3,124
32,222060106,2220,2006,3,124.01
22,220300800,2203,2006,3,124.07
10,220500103,2205,2006,3,124.1
8,240300109,2403,2006,2,124.11
34,221603800,2216,2005,3,124.12
23,205980052,2059,2006,3,124.14
28,221006113,2210,2005,3,124.17
2,240300107,2403,2005,2,124.17
24,242500793,2425,2006,2,124.25
5,204901115,2049,2006,3,124.32
24,257501280,2575,2006,2,124.33
16,271101800,2711,2006,2,124.4
9,345100800,3451,2005,2,124.46
15,285100104,2851,2006,2,124.54
8,240100111,2401,2005,2,124.67
9,220500104,2205,2005,3,124.69
18,345280001,3452,2006,2,124.74
20,205980051,2059,2005,3,124.74
2,207000105,2070,2006,3,124.79
40,220201102,2202,2005,3,124.85
6,203002102,2030,2006,3,124.86
32,201300101,2013,2005,3,124.86
40,221680103,2216,2005,3,125
7,221502191,2215,2006,3,125
13,220500800,2205,2006,3,125
21,240400102,2404,2005,2,125
2,205500116,2055,2006,3,125.05
27,222001105,2220,2006,3,125.08
15,220202101,2202,2006,3,125.08
23,223560800,2235,2006,3,125.1
29,205600001,2056,2005,3,125.17
10,221004103,2210,2006,3,125.21
28,220400101,2204,2005,3,125.26
6,222001105,2220,2005,3,125.26
9,222060109,2220,2005,3,125.32
14,240500800,2405,2005,2,125.37
28,220202107,2202,2005,3,125.39
16,271101800,2711,2005,2,125.39
19,240802001,2408,2005,2,125.41
5,222502796,2225,2005,3,125.43
18,204100001,2041,2005,3,125.44
40,220203001,2202,2006,3,125.46
18,222501793,2225,2006,3,125.48
23,220500796,2205,2006,3,125.48
11,221502105,2215,2006,3,125.49
2,223001101,2230,2006,3,125.52
3,207000106,2070,2006,3,125.55
23,222060110,2220,2005,3,125.58
23,221100105,2211,2005,3,125.6
19,221005789,2210,2006,3,125.61
19,345100101,3451,2006,2,125.62
12,223003101,2230,2005,3,125.64
29,251500102,2515,2006,2,125.64
19,270180800,2701,2005,2,125.75
6,221006003,2210,2006,3,125.79
34,205500800,2055,2005,3,125.82
19,220500101,2205,2006,3,125.82
29,221100104,2211,2006,3,125.93
33,221080800,2210,2005,3,125.93
15,220202103,2202,2005,3,125.96
13,223002101,2230,2005,3,125.99
19,201400110,2014,2005,3,125.99
24,221703796,2217,2006,3,126
20,240300103,2403,2006,2,126
29,220500800,2205,2006,3,126.04
40,205500112,2055,2006,3,126.12
2,240602111,2406,2005,2,126.12
23,285302101,2853,2005,2,126.18
3,347500106,3475,2006,2,126.18
24,240400001,2404,2005,2,126.21
24,201400116,2014,2006,3,126.28
23,223001001,2230,2006,3,126.3
15,223503101,2235,2005,3,126.3
27,240300113,2403,2006,2,126.34
16,204904104,2049,2006,3,126.35
1,223001103,2230,2006,3,126.42
23,221100106,2211,2006,3,126.53
24,271101103,2711,2005,2,126.58
3,201500101,2015,2005,3,126.58
12,240100107,2401,2006,2,126.59
19,250102101,2501,2005,2,126.68
24,270201800,2702,2005,2,126.72
10,220500102,2205,2006,3,126.73
6,347500201,3475,2005,2,126.73
21,207000001,2070,2005,3,126.73
32,201203090,2012,2006,3,126.79
10,201400117,2014,2006,3,126.83
28,240100102,2401,2005,2,126.91
30,204903108,2049,2005,3,126.98
8,221001104,2210,2006,3,126.98
6,240100111,2401,2005,2,127.16
40,201202090,2012,2006,3,127.2
15,347500106,3475,2005,2,127.21
22,240500796,2405,2005,2,127.27
18,204500103,2045,2005,3,127.29
12,240100104,2401,2006,2,127.31
32,240400109,2404,2005,2,127.48
1,345402205,3454,2005,2,127.51
17,347500106,3475,2006,2,127.51
6,224502282,2245,2006,3,127.58
15,201400105,2014,2005,3,127.58
3,205980799,2059,2005,3,127.6
16,220400102,2204,2006,3,127.6
11,305480052,3054,2006,2,127.66
8,223680001,2236,2006,3,127.68
34,345402001,3454,2006,2,127.74
22,220201112,2202,2006,3,127.77
19,240300105,2403,2005,2,127.81
11,223502101,2235,2006,3,127.91
11,240602111,2406,2006,2,127.92
13,285100102,2851,2005,2,127.93
40,221100798,2211,2006,3,127.94
2,285280001,2852,2006,2,127.97
9,240300113,2403,2006,2,127.97
15,201400105,2014,2006,3,127.99
28,204903109,2049,2005,3,128
1,225000800,2250,2005,3,128
2,342560001,3425,2006,2,128.07
22,205500789,2055,2005,3,128.1
20,221004102,2210,2005,3,128.13
1,243501102,2435,2005,2,128.24
21,270134101,2701,2005,2,128.26
2,205400796,2054,2006,3,128.28
5,205400095,2054,2006,3,128.29
13,201400102,2014,2005,3,128.31
24,270002101,2700,2005,2,128.32
27,225000101,2250,2006,3,128.35
28,201400106,2014,2005,3,128.36
5,205500113,2055,2005,3,128.38
29,240200109,2402,2006,2,128.43
10,345280001,3452,2005,2,128.47
22,221603789,2216,2005,3,128.49
14,240100103,2401,2006,2,128.49
14,240601102,2406,2005,2,128.49
16,223002101,2230,2005,3,128.52
1,240100113,2401,2006,2,128.55
32,255101103,2551,2005,2,128.61
14,270500001,2705,2006,2,128.63
6,205400095,2054,2005,3,128.72
29,203002102,2030,2005,3,128.73
32,280180800,2801,2006,2,128.82
17,223560200,2235,2005,3,128.83
14,220300112,2203,2005,3,128.84
8,251500003,2515,2006,2,128.85
6,347500201,3475,2006,2,128.86
20,224501102,2245,2006,3,128.92
2,222503283,2225,2006,3,128.93
32,220202196,2202,2006,3,129.02
20,203001001,2030,2005,3,129.06
19,204500101,2045,2005,3,129.07
10,220202191,2202,2006,3,129.09
30,305102102,3051,2005,2,129.17
28,240601003,2406,2005,2,129.23
2,221100003,2211,2006,3,129.23
33,220205103,2202,2005,3,129.24
16,202900103,2029,2006,3,129.26
29,242500197,2425,2005,2,129.27
19,240400102,2404,2005,2,129.32
10,285100108,2851,2006,2,129.36
40,221601700,2216,2005,3,129.43
12,205400095,2054,2005,3,129.44
22,207000800,2070,2006,3,129.47
34,220202107,2202,2006,3,129.49
21,270005001,2700,2005,2,129.55
27,221603104,2216,2005,3,129.6
18,285280001,2852,2006,2,129.64
29,240601198,2406,2006,2,129.8
23,221704193,2217,2006,3,129.8
27,204904102,2049,2005,3,129.82
3,305480799,3054,2006,2,129.82
15,207000003,2070,2005,3,129.83
33,220202789,2202,2006,3,129.83
17,222060101,2220,2006,3,129.86
19,201203103,2012,2005,3,129.92
23,201203103,2012,2005,3,129.95
17,204904105,2049,2005,3,129.96
9,205200092,2052,2005,3,129.98
7,223503103,2235,2005,3,130
24,243501101,2435,2005,2,130
24,220202106,2202,2005,3,130
2,250104105,2501,2005,2,130
32,240300190,2403,2006,2,130
13,220400800,2204,2005,3,130
33,242500789,2425,2006,2,130
5,220300104,2203,2006,3,130
19,343503103,3435,2006,2,130
16,240300107,2403,2006,2,130.08
34,345201800,3452,2006,2,130.18
30,345201101,3452,2005,2,130.2
23,347500200,3475,2006,2,130.2
8,223002001,2230,2005,3,130.2
40,270202800,2702,2006,2,130.22
32,201300108,2013,2006,3,130.22
30,221100101,2211,2005,3,130.27
16,255200105,2552,2006,2,130.27
32,201300108,2013,2005,3,130.32
40,223502104,2235,2005,3,130.36
12,285302001,2853,2006,2,130.37
40,221006113,2210,2005,3,130.39
13,240300105,2403,2006,2,130.39
10,205100103,2051,2006,3,130.41
28,222580001,2225,2006,3,130.45
40,342560001,3425,2006,2,130.48
34,201300104,2013,2005,3,130.5
18,205800001,2058,2006,3,130.53
9,270128101,2701,2005,2,130.57
30,203003001,2030,2005,3,130.58
22,223002796,2230,2006,3,130.59
28,240100102,2401,2006,2,130.6
18,201300800,2013,2005,3,130.6
22,223002789,2230,2005,3,130.61
33,221502106,2215,2005,3,130.64
11,204904103,2049,2005,3,130.67
15,201300101,2013,2005,3,130.68
34,222503283,2225,2006,3,130.71
5,204700103,2047,2005,3,130.71
12,342560600,3425,2006,2,130.72
17,205100102,2051,2006,3,130.76
40,222503001,2225,2005,3,130.79
9,223502001,2235,2006,3,130.81
23,240500001,2405,2005,2,130.82
1,204000001,2040,2005,3,130.84
19,270202103,2702,2006,2,130.9
13,221780800,2217,2005,3,130.91
8,285100102,2851,2005,2,130.95
30,240300111,2403,2005,2,131
2,345280104,3452,2005,2,131
32,240300109,2403,2005,2,131
20,220202800,2202,2006,3,131.01
22,205500789,2055,2006,3,131.04
9,220205102,2202,2005,3,131.05
8,221502107,2215,2005,3,131.06
17,204100001,2041,2006,3,131.1
16,221006101,2210,2006,3,131.18
1,225000800,2250,2006,3,131.22
12,240601070,2406,2006,2,131.23
40,220400798,2204,2006,3,131.32
40,305380798,3053,2006,2,131.33
23,220300789,2203,2005,3,131.33
6,205400095,2054,2006,3,131.36
